transaction_id,customer_id,timestamp,amount_usd,transaction_type,channel,origin_country,destination_country,scenario,known_suspicious,rule_risk_score,ml_risk_probability,ml_risk_score,customer_risk_score,cdd_risk_component,final_aml_risk_score,final_aml_risk_level,aml_alert,alert_priority,alert_type,model_rule_agreement,primary_risk_driver,alert_reason,top_positive_shap_features,top_positive_shap_values,top_negative_shap_features,top_negative_shap_values,investigation_recommendation
TXN00048250,CUST002001,2025-08-12 13:38:00,504.63,CASH_DEPOSIT,Online Banking,Mexico,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00052484,CUST002001,2025-09-13 20:38:00,211.38,CASH_WITHDRAWAL,ATM,United States,Mexico,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00035669,CUST002038,2025-07-23 09:20:00,2875.12,CASH_WITHDRAWAL,Online Banking,India,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00055426,CUST002061,2025-09-09 02:19:00,4895.73,CASH_WITHDRAWAL,Online Banking,Mexico,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00105192,CUST002143,2025-06-19 09:07:00,629.44,CASH_DEPOSIT,Online Banking,United States,Turkey,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator; Behavioral model drivers: log_amount | transaction_hour | is_small_cash_transaction,log_amount | transaction_hour | is_small_cash_transaction,1.649126 | 1.539802 | 0.776018,cash_ratio_24h | international_ratio_24h | pep_flag,-1.796937 | -1.361817 | -1.343559,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00103902,CUST002172,2025-03-27 20:32:00,155.57,CASH_WITHDRAWAL,Online Banking,Hong Kong,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00098446,CUST002172,2025-04-11 03:05:00,126.64,CASH_WITHDRAWAL,Online Banking,Turkey,Nigeria,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00067408,CUST002172,2025-08-24 19:24:00,430.64,CASH_DEPOSIT,Mobile App,Brazil,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00076979,CUST002182,2025-03-13 04:28:00,96.32,CASH_DEPOSIT,Mobile App,UAE,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00014883,CUST002305,2025-01-11 15:23:00,264.18,CASH_WITHDRAWAL,Branch,United States,UAE,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00097574,CUST002336,2025-03-23 12:34:00,444.94,CASH_DEPOSIT,ATM,UAE,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00098910,CUST002342,2025-02-27 18:29:00,266.36,CASH_DEPOSIT,Online Banking,United States,Mexico,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00005589,CUST002342,2025-06-13 22:28:00,78.89,CASH_WITHDRAWAL,Mobile App,United States,United Kingdom,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00011101,CUST002349,2025-02-21 22:07:00,172.13,CASH_DEPOSIT,Mobile App,United States,Singapore,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00111155,CUST002349,2025-05-14 22:59:00,1282.55,CASH_DEPOSIT,ATM,United States,Turkey,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00099114,CUST002362,2025-02-07 06:25:00,1365.92,CASH_DEPOSIT,Mobile App,Mexico,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator; Behavioral model drivers: log_amount | transaction_hour | amount_vs_customer_max,log_amount | transaction_hour | amount_vs_customer_max,3.401861 | 2.844720 | 0.932149,transaction_month | cash_ratio_24h | international_ratio_24h,-2.346636 | -1.796937 | -1.361817,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00119151,CUST002362,2025-05-23 09:54:00,145.38,CASH_WITHDRAWAL,Online Banking,United States,United Kingdom,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00009858,CUST002362,2025-09-06 08:37:00,1190.4,CASH_DEPOSIT,ATM,United Kingdom,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00077083,CUST002426,2025-07-05 05:31:00,334.67,CASH_DEPOSIT,Mobile App,United States,Singapore,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00054793,CUST002444,2025-04-19 14:14:00,67.86,CASH_DEPOSIT,Mobile App,Singapore,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00112193,CUST002444,2025-09-07 19:19:00,732.38,CASH_DEPOSIT,Branch,UAE,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00073977,CUST002476,2025-05-09 23:51:00,725.38,CASH_WITHDRAWAL,ATM,Germany,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00010669,CUST002487,2025-05-11 19:54:00,54.14,ATM,Mobile App,United Kingdom,India,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00076180,CUST002487,2025-08-17 19:26:00,2886.59,CASH_DEPOSIT,Online Banking,United States,Mexico,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00014782,CUST002487,2025-10-14 18:56:00,89.7,CASH_DEPOSIT,Online Banking,United States,Canada,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00039199,CUST002525,2025-09-30 21:08:00,729.82,CASH_WITHDRAWAL,Mobile App,United States,Brazil,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00086072,CUST002599,2025-01-11 07:20:00,1464.61,ATM,Mobile App,United States,Mexico,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00093560,CUST002599,2025-04-09 09:26:00,102.51,CASH_DEPOSIT,Online Banking,Canada,Hong Kong,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00114247,CUST002617,2025-03-29 06:51:00,178.73,CASH_DEPOSIT,Online Banking,India,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00068688,CUST002617,2025-04-07 22:39:00,144.36,CASH_DEPOSIT,Mobile App,United States,Singapore,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00017156,CUST002619,2025-01-23 03:52:00,256.04,ATM,Online Banking,Hong Kong,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00020919,CUST002619,2025-06-11 21:57:00,551.29,ATM,Mobile App,Canada,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00107377,CUST002629,2025-05-09 17:38:00,353.37,CASH_WITHDRAWAL,Online Banking,United States,Canada,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00017558,CUST002629,2025-06-22 12:18:00,635.91,CASH_WITHDRAWAL,Online Banking,Turkey,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00015253,CUST002633,2025-07-30 21:45:00,389.93,CASH_WITHDRAWAL,Mobile App,United States,Mexico,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00072517,CUST002635,2025-04-17 07:46:00,437.7,ATM,Online Banking,India,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00062915,CUST002674,2025-01-26 19:31:00,16.88,CASH_DEPOSIT,Branch,United States,Brazil,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00078164,CUST002688,2025-02-28 02:24:00,50.09,CASH_WITHDRAWAL,ATM,United States,Mexico,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00092703,CUST002688,2025-05-15 18:29:00,54.33,CASH_DEPOSIT,Mobile App,United States,United Kingdom,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00110994,CUST002688,2025-05-17 03:39:00,121.25,CASH_DEPOSIT,Mobile App,Canada,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00001706,CUST002688,2025-05-28 14:49:00,343.91,CASH_DEPOSIT,Mobile App,United States,Canada,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator; Behavioral model drivers: is_small_cash_transaction | log_amount | is_weekend,is_small_cash_transaction | log_amount | is_weekend,0.776018 | 0.283136 | 0.202354,cash_ratio_24h | international_ratio_24h | pep_flag,-1.796937 | -1.361817 | -1.343559,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00096195,CUST002698,2025-02-27 13:14:00,84.18,ATM,Online Banking,India,Turkey,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00001120,CUST002698,2025-09-17 19:57:00,67.07,ATM,Phone,Canada,Brazil,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00031328,CUST002731,2025-06-22 20:19:00,420.73,CASH_DEPOSIT,Mobile App,Hong Kong,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00015003,CUST002782,2025-02-21 09:56:00,867.87,CASH_WITHDRAWAL,Mobile App,Canada,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00068199,CUST002782,2025-09-07 01:10:00,170.3,CASH_DEPOSIT,Online Banking,United States,Canada,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00055766,CUST002785,2025-08-26 21:59:00,500.8,CASH_DEPOSIT,Mobile App,United States,Turkey,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00069996,CUST002868,2025-09-08 22:44:00,1051.37,CASH_DEPOSIT,Online Banking,United States,Canada,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00005127,CUST002912,2025-03-20 17:09:00,140.76,CASH_WITHDRAWAL,Online Banking,India,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00076415,CUST002912,2025-06-15 10:39:00,527.39,ATM,Online Banking,Canada,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00008258,CUST002912,2025-07-20 03:45:00,47.43,CASH_DEPOSIT,Mobile App,United States,India,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00033064,CUST002912,2025-07-28 11:44:00,295.43,ATM,Mobile App,Mexico,United States,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00064989,CUST002912,2025-09-05 10:07:00,100.4,CASH_WITHDRAWAL,Online Banking,United States,Germany,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00021541,CUST002912,2025-09-18 09:33:00,524.5,ATM,ATM,UAE,India,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00014976,CUST003003,2025-06-10 23:34:00,565.72,ATM,Branch,United States,Canada,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00102246,CUST003003,2025-08-30 23:05:00,758.15,CASH_DEPOSIT,Online Banking,Singapore,Brazil,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00056314,CUST003003,2025-09-01 02:40:00,3128.42,ATM,Mobile App,United States,Hong Kong,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00072489,CUST003038,2025-04-18 20:58:00,561.42,CASH_WITHDRAWAL,Mobile App,United States,Turkey,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00075703,CUST003038,2025-05-26 20:43:00,835.71,CASH_WITHDRAWAL,Branch,United States,UAE,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00108018,CUST003162,2025-03-02 22:16:00,775.3,ATM,Online Banking,United States,Canada,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00035959,CUST003162,2025-04-12 15:42:00,356.01,ATM,Online Banking,United States,UAE,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator; Behavioral model drivers: channel_transaction_ratio | is_small_cash_transaction | log_amount,channel_transaction_ratio | is_small_cash_transaction | log_amount,1.068448 | 0.776018 | 0.361228,cash_ratio_24h | transaction_month | international_ratio_24h,-1.796937 | -1.396581 | -1.361817,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00105474,CUST003176,2025-09-11 00:18:00,2079.29,ATM,Branch,Germany,Turkey,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00106468,CUST003288,2025-05-15 10:38:00,2219.01,CASH_DEPOSIT,ATM,United States,United Kingdom,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00004970,CUST003288,2025-08-29 20:28:00,150.51,CASH_DEPOSIT,Branch,United States,Nigeria,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
TXN00037267,CUST003288,2025-09-01 13:00:00,147.43,CASH_DEPOSIT,ATM,United States,Canada,NORMAL,0,50,0.0,0.0,66.66666666666666,25,30.0,MEDIUM,1,P3,GENERAL_TRANSACTION_MONITORING,RULE_HIGH_ML_LOW,CUSTOMER_RISK,High rule-engine risk; PEP indicator,,,,,"STANDARD INVESTIGATION - Review relevant transactions, risk indicators and customer profile."
