customer_id,customer_type,state,occupation,annual_income_usd,customer_since,pep_flag,sanctions_flag,adverse_media_flag,expected_monthly_volume_usd,risk_rating
CUST000850,Individual,GA,Restaurant Owner,63097.48,2017-01-11,0,0,0,3630.15,LOW
CUST000851,Individual,NC,Retail Worker,90246.73,2017-03-22,0,0,0,8659.94,LOW
CUST000852,Individual,PA,Small Business Owner,127789.27,2022-08-16,0,0,0,4456.81,LOW
CUST000853,Individual,CA,Trader,87182.73,2023-08-18,0,0,0,12315.17,LOW
CUST000854,Business,FL,Small Business Owner,88158.22,2023-12-04,0,0,0,5195.42,LOW
CUST000855,Individual,MA,Consultant,52758.4,2017-08-10,0,0,0,3532.34,LOW
CUST000856,Individual,GA,Doctor,160905.87,2022-04-25,0,0,0,8715.1,LOW
CUST000857,Individual,PA,Teacher,43204.47,2025-08-19,1,0,0,1096.36,HIGH
CUST000858,Individual,NY,Real Estate Agent,26303.27,2022-05-01,0,0,0,2934.62,LOW
CUST000859,Individual,FL,Software Engineer,37387.96,2018-05-30,0,0,0,3694.65,LOW
CUST000860,Individual,NJ,Real Estate Agent,146901.11,2025-07-29,1,0,0,18539.74,HIGH
CUST000861,Individual,TX,Software Engineer,101065.79,2017-08-09,0,0,0,3044.74,LOW
CUST000862,Individual,IL,Trader,175958.97,2023-07-25,0,0,0,24824.64,LOW
CUST000863,Individual,MA,Accountant,31737.68,2017-08-16,0,0,0,2106.14,LOW
CUST000864,Individual,WA,Retail Worker,338874.54,2023-05-27,0,0,0,47148.88,LOW
CUST000865,Individual,OH,Accountant,62370.56,2017-10-20,0,0,0,2394.5,LOW
CUST000866,Individual,NC,Doctor,23885.34,2024-10-28,0,0,0,2818.23,LOW
CUST000867,Individual,TX,Trader,312544.6,2025-12-09,0,0,0,30448.03,LOW
CUST000868,Individual,IL,Doctor,32005.94,2019-08-14,0,0,0,2233.18,LOW
CUST000869,Business,PA,Lawyer,57908.02,2021-02-06,0,0,0,2020.57,LOW
CUST000870,Business,NJ,Small Business Owner,65611.38,2020-07-04,0,0,0,6599.98,LOW
CUST000871,Individual,FL,Software Engineer,100097.24,2022-06-02,1,0,0,2833.25,HIGH
CUST000872,Individual,PA,Restaurant Owner,44841.81,2021-03-10,0,0,0,3930.84,LOW
CUST000873,Individual,OH,Sales Manager,147384.04,2018-01-23,0,0,0,14815.94,LOW
CUST000874,Individual,TX,Teacher,122407.01,2024-04-16,0,0,0,14268.43,LOW
CUST000875,Individual,TX,Student,75935.29,2023-08-11,0,0,0,11308.04,LOW
CUST000876,Individual,FL,Construction Worker,177381.41,2024-05-29,0,0,0,10201.51,LOW
CUST000877,Individual,WA,Doctor,71763.88,2023-05-27,0,0,0,4686.09,LOW
CUST000878,Individual,IL,Accountant,62697.3,2017-07-08,0,0,0,4241.04,LOW
CUST000879,Individual,PA,Accountant,274858.09,2019-07-07,0,0,0,32006.63,LOW
CUST000880,Individual,NJ,Sales Manager,90896.05,2020-04-16,0,0,0,12859.74,LOW
CUST000881,Individual,TX,Real Estate Agent,39520.31,2019-07-13,0,0,0,5801.2,LOW
CUST000882,Individual,CO,Retail Worker,43155.64,2025-04-24,0,0,0,6181.03,LOW
CUST000883,Individual,PA,Software Engineer,75929.93,2023-08-20,0,0,0,10244.68,LOW
CUST000884,Individual,VA,Construction Worker,15780.72,2021-06-10,0,0,0,2349.31,LOW
CUST000885,Individual,WA,Software Engineer,49701.99,2019-01-30,0,0,0,3578.21,LOW
CUST000886,Individual,PA,Doctor,70262.06,2021-01-17,0,0,0,10085.43,LOW
CUST000887,Individual,NC,Small Business Owner,67276.41,2023-03-15,0,0,0,8081.75,LOW
CUST000888,Individual,FL,Consultant,33120.42,2019-12-02,0,0,0,1525.44,LOW
CUST000889,Individual,MD,Construction Worker,56033.67,2017-07-13,0,0,0,1719.29,LOW
CUST000890,Individual,MD,Real Estate Agent,161476.67,2020-09-12,0,0,0,8366.19,LOW
CUST000891,Individual,NC,Accountant,141179.88,2020-10-28,0,0,0,17272.5,LOW
CUST000892,Business,OH,Real Estate Agent,79809.2,2021-01-28,0,0,0,8297.13,LOW
CUST000893,Business,NJ,Small Business Owner,71714.76,2017-06-12,0,0,0,3804.08,LOW
CUST000894,Individual,NY,Doctor,67520.46,2017-10-03,0,0,0,7949.87,LOW
CUST000895,Individual,FL,Lawyer,87451.96,2017-12-30,0,0,0,3731.16,LOW
CUST000896,Individual,PA,Consultant,80170.68,2021-07-24,0,0,0,10240.21,LOW
CUST000897,Individual,NY,Student,92589.87,2024-09-23,0,0,0,11506.15,LOW
CUST000898,Business,TX,Construction Worker,103923.42,2023-12-03,0,0,0,15232.26,LOW
CUST000899,Individual,NY,Sales Manager,34133.12,2024-06-29,0,0,0,1494.52,LOW
CUST000900,Individual,WA,Software Engineer,61302.06,2022-06-26,0,0,0,8479.71,LOW
CUST000901,Individual,CA,Construction Worker,85296.31,2018-04-05,0,0,0,5769.26,LOW
CUST000902,Individual,WA,Accountant,40032.65,2024-01-31,0,0,0,3082.81,LOW
CUST000903,Individual,NC,Software Engineer,48400.21,2025-04-10,0,0,0,4044.11,LOW
CUST000904,Individual,FL,Lawyer,65095.49,2022-11-03,0,0,0,6728.47,LOW
CUST000905,Individual,CA,Lawyer,67204.86,2021-09-28,0,0,0,10036.74,LOW
CUST000906,Business,FL,Student,86338.87,2020-09-01,0,0,0,8633.44,LOW
CUST000907,Individual,VA,Sales Manager,43218.48,2023-04-10,0,0,0,6086.87,LOW
CUST000908,Individual,OH,Student,140710.05,2025-01-06,0,0,0,8003.38,LOW
CUST000909,Individual,OH,Sales Manager,66845.82,2020-09-27,0,0,1,5000.16,MEDIUM
CUST000910,Individual,MA,Retail Worker,82423.17,2025-11-23,0,0,0,7258.39,LOW
CUST000911,Individual,NJ,Software Engineer,58974.02,2025-10-07,0,0,0,3854.7,LOW
CUST000912,Individual,CO,Teacher,87414.49,2018-10-19,0,0,0,12859.4,LOW
CUST000913,Individual,OH,Consultant,222245.33,2020-01-12,0,0,0,25716.11,LOW
CUST000914,Individual,GA,Teacher,58619.12,2020-10-15,0,0,0,4974.43,LOW
CUST000915,Individual,TX,Trader,52644.7,2022-11-06,0,0,0,6260.14,LOW
CUST000916,Individual,TX,Student,43723.56,2019-01-12,0,0,0,3647.87,LOW
CUST000917,Individual,VA,Software Engineer,72149.04,2022-06-19,0,0,0,1959.07,LOW
CUST000918,Business,MA,Retail Worker,71607.92,2025-04-21,0,0,0,6652.32,LOW
CUST000919,Individual,VA,Construction Worker,77550.25,2023-11-24,0,0,0,7999.17,LOW
CUST000920,Individual,PA,Construction Worker,101682.42,2021-03-02,0,0,0,15013.5,LOW
CUST000921,Business,IL,Lawyer,93681.19,2023-09-30,0,0,0,2819.72,LOW
CUST000922,Individual,FL,Lawyer,73910.07,2025-07-20,0,0,0,6578.89,LOW
CUST000923,Business,GA,Construction Worker,267056.2,2021-06-12,0,0,0,9953.01,LOW
CUST000924,Individual,GA,Small Business Owner,117499.06,2018-11-13,0,0,0,5125.84,LOW
CUST000925,Individual,NC,Retail Worker,36946.43,2025-08-01,0,0,0,3742.97,LOW
CUST000926,Individual,WA,Small Business Owner,27470.34,2020-01-18,0,0,0,1481.91,LOW
CUST000927,Individual,WA,Doctor,47718.36,2021-09-21,0,0,0,5661.63,LOW
CUST000928,Individual,IL,Software Engineer,82823.85,2025-12-06,0,0,0,7394.09,LOW
CUST000929,Individual,NC,Teacher,45187.18,2019-06-18,0,0,0,2362.23,LOW
CUST000930,Individual,VA,Consultant,49875.53,2018-08-24,0,0,0,4325.4,LOW
CUST000931,Individual,NC,Lawyer,76281.59,2022-02-11,0,0,0,1915.45,LOW
CUST000932,Business,PA,Student,60051.7,2020-04-14,0,0,0,7977.42,LOW
CUST000933,Business,MA,Consultant,19815.86,2024-09-24,0,0,0,526.8,LOW
CUST000934,Individual,NY,Student,151056.34,2025-01-27,0,0,0,3908.77,LOW
CUST000935,Individual,WA,Trader,129892.88,2018-04-28,0,0,0,13176.07,LOW
CUST000936,Individual,PA,Software Engineer,32529.9,2022-07-04,0,0,0,4771.81,LOW
CUST000937,Individual,NJ,Software Engineer,77825.36,2020-02-17,0,0,0,10272.3,LOW
CUST000938,Business,NC,Real Estate Agent,36296.8,2017-06-18,0,0,0,2050.86,LOW
CUST000939,Individual,TX,Teacher,50489.75,2022-07-15,1,0,0,2503.45,HIGH
CUST000940,Individual,TX,Accountant,102872.21,2023-01-04,0,0,0,10623.0,LOW
CUST000941,Individual,PA,Student,126978.62,2018-03-15,0,0,0,16231.64,LOW
CUST000942,Individual,IL,Restaurant Owner,125061.55,2025-01-14,0,0,0,8786.8,LOW
CUST000943,Individual,MA,Accountant,87938.14,2025-12-05,0,0,0,6951.01,LOW
CUST000944,Business,OH,Construction Worker,171807.02,2017-06-09,0,0,0,6775.41,LOW
CUST000945,Individual,MD,Consultant,50431.85,2019-03-25,0,0,0,2224.21,LOW
CUST000946,Individual,GA,Lawyer,58257.87,2023-09-16,0,1,0,5595.32,HIGH
CUST000947,Individual,IL,Sales Manager,13887.37,2018-08-09,0,0,1,525.39,MEDIUM
CUST000948,Business,PA,Sales Manager,70597.97,2019-05-14,0,0,0,3547.96,LOW
CUST000949,Business,MA,Software Engineer,109321.04,2019-11-08,0,0,0,5939.92,LOW
CUST000950,Individual,MA,Restaurant Owner,90279.18,2017-05-20,0,0,0,7266.62,LOW
CUST000951,Individual,FL,Student,49992.59,2020-02-13,0,0,0,1534.85,LOW
CUST000952,Individual,CA,Doctor,129856.47,2017-11-24,0,0,0,11358.72,LOW
CUST000953,Individual,TX,Student,71485.75,2017-08-13,0,0,0,10085.52,LOW
CUST000954,Business,PA,Sales Manager,123428.92,2018-07-12,0,0,1,3463.16,MEDIUM
CUST000955,Individual,CO,Consultant,102871.99,2023-10-23,0,0,0,10685.63,LOW
CUST000956,Individual,OH,Student,189316.26,2021-04-23,0,0,0,24512.73,LOW
CUST000957,Individual,NC,Lawyer,93510.55,2021-10-08,0,0,0,5990.06,LOW
CUST000958,Individual,GA,Student,111491.78,2018-01-21,0,0,0,4620.2,LOW
CUST000959,Individual,NC,Lawyer,71351.76,2018-06-05,0,0,0,2170.34,LOW
CUST000960,Individual,CA,Retail Worker,54087.85,2020-06-30,0,0,1,5705.61,MEDIUM
CUST000961,Individual,NJ,Teacher,103178.87,2024-04-21,0,0,0,9701.84,LOW
CUST000962,Individual,WA,Accountant,199190.78,2020-01-27,0,0,0,10688.95,LOW
CUST000963,Individual,CO,Lawyer,50257.8,2024-10-05,0,0,0,6480.85,LOW
CUST000964,Individual,FL,Doctor,63828.48,2025-08-09,0,0,0,7463.99,LOW
CUST000965,Individual,WA,Software Engineer,76310.53,2024-02-12,0,0,0,4544.57,LOW
CUST000966,Individual,CA,Student,117058.14,2022-01-08,0,0,0,13949.86,LOW
CUST000967,Individual,CA,Doctor,93881.73,2018-03-23,0,0,0,5222.1,LOW
CUST000968,Individual,WA,Real Estate Agent,135772.29,2025-08-28,0,0,0,14854.63,LOW
CUST000969,Individual,VA,Student,270569.57,2020-05-27,0,0,0,10773.57,LOW
CUST000970,Individual,GA,Small Business Owner,49511.37,2017-04-17,0,0,0,5522.0,LOW
CUST000971,Individual,GA,Small Business Owner,111476.29,2021-02-08,0,0,0,6114.12,LOW
CUST000972,Business,NY,Retail Worker,92379.4,2025-02-11,0,0,0,8920.03,LOW
CUST000973,Individual,NC,Small Business Owner,75933.98,2021-01-17,0,0,0,3535.33,LOW
CUST000974,Individual,OH,Retail Worker,111212.58,2019-06-23,1,0,0,12872.4,HIGH
CUST000975,Individual,NJ,Restaurant Owner,63058.71,2021-06-20,0,0,0,2056.34,LOW
CUST000976,Individual,NC,Construction Worker,92523.98,2024-02-05,0,0,0,4226.24,LOW
CUST000977,Individual,GA,Consultant,32106.16,2020-02-24,0,0,0,1541.64,LOW
CUST000978,Individual,OH,Accountant,52839.46,2020-03-16,1,0,0,1594.06,HIGH
CUST000979,Individual,MD,Real Estate Agent,148172.43,2023-05-17,1,0,0,17503.1,HIGH
CUST000980,Individual,NJ,Lawyer,144516.26,2017-01-24,0,0,0,21333.35,LOW
CUST000981,Individual,NJ,Lawyer,88776.3,2019-08-10,0,0,0,10857.32,LOW
CUST000982,Individual,CA,Trader,55868.78,2021-10-11,0,0,0,7407.03,LOW
CUST000983,Individual,NJ,Consultant,128240.95,2022-08-02,1,0,0,3302.33,HIGH
CUST000984,Individual,FL,Small Business Owner,167537.12,2017-04-30,0,0,0,6656.88,LOW
CUST000985,Individual,WA,Trader,57365.88,2021-08-03,0,0,0,5442.73,LOW
CUST000986,Individual,CO,Consultant,29128.74,2020-08-13,0,0,0,4288.73,LOW
CUST000987,Individual,VA,Trader,100426.47,2019-05-05,0,0,0,10804.8,LOW
CUST000988,Individual,NY,Restaurant Owner,135834.54,2019-10-13,0,0,0,9748.45,LOW
CUST000989,Individual,NC,Retail Worker,109875.99,2025-03-11,0,0,0,4754.19,LOW
CUST000990,Individual,PA,Teacher,207429.1,2025-08-20,0,0,0,9148.55,LOW
CUST000991,Individual,IL,Doctor,207999.06,2018-03-24,0,0,0,14631.52,LOW
CUST000992,Individual,NY,Software Engineer,61496.48,2022-04-20,0,0,0,7024.51,LOW
CUST000993,Individual,FL,Teacher,85356.32,2021-10-10,0,0,0,2473.41,LOW
CUST000994,Individual,NY,Teacher,54311.74,2019-09-23,0,0,0,7143.2,LOW
CUST000995,Individual,NJ,Construction Worker,38595.93,2022-04-27,0,0,0,5507.4,LOW
CUST000996,Individual,CA,Construction Worker,40095.04,2020-12-17,0,0,0,5457.02,LOW
CUST000997,Business,CO,Teacher,119528.16,2025-06-23,0,0,0,16629.76,LOW
CUST000998,Individual,IL,Lawyer,91319.56,2019-12-21,0,0,0,2458.09,LOW
CUST000999,Business,GA,Trader,133748.7,2021-09-21,0,0,0,19691.02,LOW
CUST001000,Individual,CA,Retail Worker,388791.04,2022-11-02,0,0,0,27524.32,LOW
CUST001001,Individual,NJ,Consultant,103793.37,2023-03-23,0,0,0,13873.04,LOW
CUST001002,Individual,NJ,Doctor,44940.52,2017-07-05,0,0,0,2172.92,LOW
CUST001003,Business,IL,Consultant,146983.53,2023-08-20,0,1,0,11878.58,HIGH
CUST001004,Individual,IL,Consultant,44400.7,2017-03-13,0,0,0,1355.13,LOW
CUST001005,Individual,MD,Consultant,233669.35,2017-03-15,0,0,0,7012.3,LOW
CUST001006,Individual,TX,Doctor,20822.75,2022-04-05,0,0,0,2975.77,LOW
CUST001007,Individual,CO,Doctor,52574.5,2020-09-26,0,0,0,6641.52,LOW
CUST001008,Business,MA,Restaurant Owner,112379.1,2023-01-10,0,0,0,10252.15,LOW
CUST001009,Individual,CO,Accountant,161237.23,2022-11-14,0,0,1,14621.36,MEDIUM
CUST001010,Individual,MA,Sales Manager,48300.85,2023-10-29,0,0,0,5728.21,LOW
CUST001011,Individual,OH,Sales Manager,42932.13,2025-09-17,0,0,0,2906.87,LOW
CUST001012,Business,VA,Sales Manager,82593.15,2021-01-21,0,0,0,9930.48,LOW
CUST001013,Business,CA,Trader,259390.36,2024-11-15,0,0,0,22210.57,LOW
CUST001014,Individual,GA,Teacher,27592.46,2025-07-20,0,0,0,2890.03,LOW
CUST001015,Individual,NY,Student,61148.79,2023-08-22,0,0,0,8903.49,LOW
CUST001016,Business,NJ,Restaurant Owner,88819.69,2019-02-04,0,0,0,7453.25,LOW
CUST001017,Individual,NJ,Restaurant Owner,44706.59,2020-01-02,0,0,0,3455.85,LOW
CUST001018,Individual,TX,Software Engineer,44606.83,2017-07-31,0,0,0,6165.5,LOW
CUST001019,Business,CA,Student,64443.16,2018-12-25,0,0,1,8881.72,MEDIUM
CUST001020,Individual,VA,Construction Worker,90717.43,2025-11-14,0,0,0,13521.65,LOW
CUST001021,Individual,CA,Software Engineer,66068.89,2024-09-23,0,0,0,6201.09,LOW
CUST001022,Individual,MD,Construction Worker,194436.53,2023-07-07,0,0,0,13228.04,LOW
CUST001023,Business,NC,Accountant,110242.29,2021-11-01,0,0,0,6068.7,LOW
CUST001024,Business,WA,Real Estate Agent,96211.1,2019-01-21,0,0,0,2815.33,LOW
CUST001025,Business,OH,Construction Worker,146271.28,2021-02-26,0,0,0,16944.22,LOW
CUST001026,Individual,IL,Consultant,97320.53,2025-10-20,0,0,0,5273.27,LOW
CUST001027,Business,GA,Construction Worker,56228.11,2021-01-08,0,0,0,5669.49,LOW
CUST001028,Business,VA,Trader,63208.51,2024-11-11,0,0,0,8822.27,LOW
CUST001029,Individual,IL,Small Business Owner,35994.08,2018-01-29,0,0,0,5175.11,LOW
CUST001030,Business,GA,Student,276071.24,2018-05-27,0,0,0,7053.97,LOW
CUST001031,Individual,NC,Sales Manager,137339.88,2018-11-17,0,0,0,8876.88,LOW
CUST001032,Individual,FL,Sales Manager,14207.36,2024-04-22,0,0,0,1842.3,LOW
CUST001033,Individual,PA,Doctor,178398.82,2021-10-05,0,0,0,16422.62,LOW
CUST001034,Individual,NC,Student,28922.85,2021-09-17,0,0,0,3642.5,LOW
CUST001035,Individual,OH,Accountant,105206.28,2022-01-01,0,0,0,13852.03,LOW
CUST001036,Individual,MD,Sales Manager,17901.26,2024-04-05,0,0,0,1437.98,LOW
CUST001037,Individual,MA,Restaurant Owner,56781.13,2020-07-06,0,0,0,3967.46,LOW
CUST001038,Individual,NC,Consultant,179306.19,2022-02-01,0,0,0,14690.41,LOW
CUST001039,Individual,OH,Real Estate Agent,185916.96,2024-07-28,0,0,0,19818.64,LOW
CUST001040,Individual,MA,Accountant,91550.63,2023-07-25,0,0,0,6490.47,LOW
CUST001041,Individual,GA,Restaurant Owner,125128.38,2024-01-07,0,0,0,15249.84,LOW
CUST001042,Individual,MA,Retail Worker,29924.2,2023-09-13,0,0,0,4129.51,LOW
CUST001043,Individual,CO,Student,106421.19,2023-03-12,0,0,0,6416.02,LOW
CUST001044,Individual,IL,Trader,130401.62,2024-02-23,0,0,0,18989.57,LOW
CUST001045,Business,OH,Small Business Owner,398545.99,2020-08-05,0,0,0,40986.73,LOW
CUST001046,Individual,NJ,Accountant,50018.63,2022-02-08,0,0,0,6741.07,LOW
CUST001047,Individual,IL,Lawyer,75798.99,2023-04-25,0,0,0,2879.57,LOW
CUST001048,Individual,GA,Student,78906.45,2020-11-12,0,0,0,4453.27,LOW
CUST001049,Business,VA,Lawyer,118104.23,2021-12-13,0,0,0,7691.82,LOW
CUST001050,Individual,CA,Real Estate Agent,132929.65,2024-07-04,0,0,0,8355.0,LOW
CUST001051,Business,IL,Restaurant Owner,149468.09,2021-04-18,0,0,0,6947.67,LOW
CUST001052,Individual,CO,Student,142545.82,2019-11-30,0,0,0,19033.45,LOW
CUST001053,Business,MA,Doctor,28638.77,2019-09-25,0,0,0,2214.54,LOW
CUST001054,Individual,CO,Construction Worker,13720.76,2024-11-07,0,0,0,1994.88,LOW
CUST001055,Business,TX,Software Engineer,53685.53,2023-03-08,0,0,0,5257.64,LOW
CUST001056,Individual,WA,Real Estate Agent,73293.15,2023-05-09,0,0,0,3100.25,LOW
CUST001057,Individual,NC,Lawyer,50343.23,2025-10-13,0,0,0,4693.91,LOW
CUST001058,Individual,NJ,Software Engineer,55627.87,2018-08-22,0,0,0,8299.3,LOW
CUST001059,Individual,NC,Teacher,60275.52,2019-12-20,0,0,0,5765.14,LOW
CUST001060,Individual,MA,Lawyer,109161.1,2025-06-14,0,0,0,2754.53,LOW
CUST001061,Business,TX,Construction Worker,38305.3,2025-05-29,0,0,0,5425.37,LOW
CUST001062,Business,GA,Real Estate Agent,71300.27,2023-04-22,0,0,0,3876.01,LOW
CUST001063,Individual,FL,Accountant,71655.88,2024-08-16,0,0,0,7958.54,LOW
CUST001064,Individual,MD,Doctor,107559.34,2018-12-23,0,0,0,9614.19,LOW
CUST001065,Individual,TX,Accountant,159608.87,2024-01-27,0,0,0,10482.99,LOW
CUST001066,Individual,PA,Retail Worker,224114.69,2020-02-29,0,0,0,13520.83,LOW
CUST001067,Individual,NC,Teacher,46182.18,2021-09-05,0,0,0,6516.07,LOW
CUST001068,Individual,FL,Doctor,20440.22,2025-05-30,0,0,0,2841.0,LOW
CUST001069,Individual,OH,Small Business Owner,64086.57,2017-01-17,0,0,0,5712.8,LOW
CUST001070,Individual,NY,Lawyer,26705.97,2025-01-08,1,0,1,1530.57,HIGH
CUST001071,Individual,NJ,Sales Manager,443617.68,2025-03-21,1,0,0,16765.53,HIGH
CUST001072,Individual,MA,Lawyer,42526.01,2024-11-13,0,0,0,1895.47,LOW
CUST001073,Individual,OH,Student,108199.86,2019-09-19,0,0,0,9768.44,LOW
CUST001074,Individual,OH,Student,137638.56,2019-05-28,0,0,0,8737.12,LOW
CUST001075,Business,NY,Lawyer,93587.11,2023-02-11,0,0,0,2831.81,LOW
CUST001076,Individual,IL,Sales Manager,289268.79,2020-12-17,0,0,0,23689.93,LOW
CUST001077,Individual,GA,Consultant,65751.03,2021-01-05,0,0,0,7776.62,LOW
CUST001078,Individual,CO,Student,43589.44,2021-08-06,0,0,0,5948.3,LOW
CUST001079,Individual,NJ,Restaurant Owner,42147.78,2025-06-11,0,0,0,4137.25,LOW
CUST001080,Business,MD,Teacher,122118.49,2021-03-24,0,0,0,14093.88,LOW
CUST001081,Individual,CA,Restaurant Owner,66295.32,2017-03-21,0,0,0,4674.4,LOW
CUST001082,Individual,OH,Sales Manager,42151.5,2024-10-27,0,0,0,3668.44,LOW
CUST001083,Individual,FL,Construction Worker,99916.67,2023-06-08,0,0,1,11610.65,MEDIUM
CUST001084,Business,OH,Consultant,118925.84,2020-06-25,0,0,0,13790.32,LOW
CUST001085,Business,CO,Consultant,89464.02,2021-04-14,0,0,0,6984.08,LOW
CUST001086,Individual,CA,Lawyer,134589.01,2020-07-19,0,0,0,12511.18,LOW
CUST001087,Individual,OH,Sales Manager,79420.16,2022-12-21,0,0,0,11157.1,LOW
CUST001088,Individual,NY,Sales Manager,50990.11,2019-10-26,0,0,0,5302.96,LOW
CUST001089,Business,CO,Student,127090.34,2024-09-04,0,0,1,13385.39,MEDIUM
CUST001090,Individual,TX,Doctor,42053.0,2021-04-15,0,0,0,5175.78,LOW
CUST001091,Business,TX,Lawyer,36006.97,2024-04-30,0,0,0,1418.78,LOW
CUST001092,Individual,CO,Construction Worker,158992.24,2021-09-10,0,0,0,14366.62,LOW
CUST001093,Individual,VA,Retail Worker,59822.8,2019-10-07,0,0,1,8670.06,MEDIUM
CUST001094,Individual,GA,Teacher,221446.86,2019-02-12,0,0,0,15547.24,LOW
CUST001095,Individual,NY,Teacher,130879.2,2022-12-29,0,0,0,8096.94,LOW
CUST001096,Individual,WA,Real Estate Agent,56939.71,2018-04-28,0,0,0,5702.57,LOW
CUST001097,Individual,OH,Lawyer,102876.79,2023-07-21,0,0,0,5415.43,LOW
CUST001098,Individual,NJ,Accountant,387972.82,2021-05-05,0,0,0,36660.77,LOW
CUST001099,Individual,FL,Student,122457.7,2025-09-15,0,0,0,5444.04,LOW
CUST001100,Individual,TX,Real Estate Agent,109463.64,2021-05-01,0,0,0,10669.88,LOW
CUST001101,Individual,CO,Trader,50953.8,2023-11-27,0,0,0,5110.53,LOW
CUST001102,Business,TX,Retail Worker,248750.07,2020-01-11,0,0,0,19228.4,LOW
CUST001103,Business,CA,Consultant,176645.98,2020-01-13,0,0,0,12867.48,LOW
CUST001104,Business,CA,Sales Manager,51258.06,2025-08-09,0,0,0,2854.17,LOW
CUST001105,Business,MD,Software Engineer,254615.99,2017-06-24,0,0,1,16897.66,MEDIUM
CUST001106,Individual,VA,Sales Manager,83477.44,2022-01-26,0,0,0,7287.02,LOW
CUST001107,Individual,NC,Retail Worker,43433.89,2019-04-22,0,0,0,2430.45,LOW
CUST001108,Individual,MA,Retail Worker,50828.18,2022-02-16,0,0,0,6244.46,LOW
CUST001109,Individual,IL,Doctor,132687.14,2024-12-23,0,0,0,15077.16,LOW
CUST001110,Individual,WA,Doctor,43628.6,2025-08-29,0,0,0,2559.39,LOW
CUST001111,Individual,CA,Doctor,36615.16,2023-11-22,0,0,0,1361.33,LOW
CUST001112,Individual,CA,Doctor,56385.93,2022-03-02,0,0,0,1410.92,LOW
CUST001113,Individual,VA,Accountant,62134.69,2024-05-15,0,0,0,6187.98,LOW
CUST001114,Individual,NJ,Student,48416.13,2024-06-21,1,0,1,2489.58,HIGH
CUST001115,Individual,NC,Small Business Owner,55836.29,2019-08-13,0,0,0,1483.73,LOW
CUST001116,Individual,CO,Teacher,136114.09,2021-05-15,0,0,0,9512.42,LOW
CUST001117,Individual,MA,Student,88607.34,2024-12-06,0,0,0,12870.2,LOW
CUST001118,Business,CA,Lawyer,53641.42,2023-04-08,0,0,0,5967.22,LOW
CUST001119,Individual,VA,Student,56791.51,2024-07-12,0,0,0,7509.0,LOW
CUST001120,Individual,FL,Teacher,68848.72,2017-12-06,0,0,0,2966.86,LOW
CUST001121,Business,NJ,Doctor,71458.64,2024-10-11,0,0,0,2441.1,LOW
CUST001122,Business,IL,Student,71655.29,2019-01-14,0,0,0,1894.65,LOW
CUST001123,Business,NY,Sales Manager,132906.93,2021-02-03,0,0,0,19199.44,LOW
CUST001124,Individual,CO,Accountant,85247.87,2023-11-16,0,0,1,5330.15,MEDIUM
CUST001125,Individual,NJ,Doctor,86893.71,2024-10-19,0,0,0,7163.35,LOW
CUST001126,Individual,NY,Accountant,189596.59,2022-01-23,0,0,0,14089.96,LOW
CUST001127,Individual,TX,Real Estate Agent,253994.23,2017-01-15,0,0,0,29541.34,LOW
CUST001128,Individual,MA,Small Business Owner,33695.25,2025-07-10,0,0,0,2147.92,LOW
CUST001129,Individual,IL,Student,26875.04,2022-06-12,0,0,0,2470.67,LOW
CUST001130,Individual,MD,Sales Manager,59762.25,2017-07-27,0,0,0,8931.34,LOW
CUST001131,Individual,MA,Small Business Owner,124776.19,2019-12-20,0,0,0,10045.47,LOW
CUST001132,Individual,NC,Restaurant Owner,95763.28,2023-08-10,0,0,0,8993.03,LOW
CUST001133,Individual,IL,Accountant,148807.41,2024-04-09,0,0,0,13067.67,LOW
CUST001134,Individual,NC,Real Estate Agent,58116.62,2023-01-17,0,0,1,7287.72,MEDIUM
CUST001135,Individual,MA,Trader,21023.24,2018-02-01,0,0,0,1226.81,LOW
CUST001136,Individual,NJ,Construction Worker,30848.25,2022-05-12,0,0,0,1428.42,LOW
CUST001137,Business,CO,Construction Worker,108263.19,2019-03-05,0,0,0,12911.65,LOW
CUST001138,Individual,VA,Real Estate Agent,149549.58,2023-12-23,0,0,0,11508.18,LOW
CUST001139,Individual,MA,Trader,21716.45,2017-07-28,0,0,0,3023.27,LOW
CUST001140,Individual,PA,Consultant,187619.41,2020-03-02,0,0,0,19797.58,LOW
CUST001141,Business,IL,Trader,101443.22,2018-03-09,0,0,0,9692.18,LOW
CUST001142,Individual,MD,Consultant,71644.31,2024-04-10,0,0,0,2422.09,LOW
CUST001143,Individual,CO,Doctor,49901.6,2021-10-21,0,0,0,5803.63,LOW
CUST001144,Individual,OH,Consultant,210975.67,2023-09-03,0,0,0,23366.62,LOW
CUST001145,Individual,NY,Construction Worker,134362.62,2025-05-03,0,0,0,14109.28,LOW
CUST001146,Business,IL,Sales Manager,103184.99,2018-08-06,0,0,0,6035.15,LOW
CUST001147,Individual,TX,Consultant,46622.18,2018-03-08,0,0,0,6682.94,LOW
CUST001148,Individual,FL,Restaurant Owner,214156.25,2020-07-21,0,0,0,13964.46,LOW
CUST001149,Business,CO,Construction Worker,76494.31,2017-12-17,0,0,0,3367.96,LOW
CUST001150,Business,CO,Accountant,91090.13,2017-05-14,0,0,1,13517.79,MEDIUM
CUST001151,Individual,NC,Trader,78647.57,2025-08-04,0,0,0,9302.5,LOW
