customer_id,transaction_count,total_volume_usd,average_transaction_usd,maximum_transaction_usd,alert_count,maximum_risk_score,average_risk_score,alert_rate
CUST001420,26,27769.11,1068.0426923076923,3922.05,0,14.0,11.173098066275232,0.0
CUST001421,14,13920.69,994.335,3109.7,7,25.000006096725745,24.125000436209405,0.5
CUST001422,17,12905.0,759.1176470588235,5050.64,0,21.00000000000493,12.558823529917458,0.0
CUST001423,29,12526.14,431.9358620689655,1728.69,0,14.0,11.88796322689384,0.0
CUST001424,28,31900.7,1139.3107142857143,8151.16,0,22.75,12.437500254271907,0.0
CUST001425,24,22984.829999999998,957.70125,6677.17,0,19.25,12.10423828514743,0.0
CUST001426,35,36582.98,1045.228,6445.79,0,19.25,11.800002315087008,0.0
CUST001427,22,14977.58,680.7990909090909,4002.83,10,25.00000002172435,24.045454651957144,0.45454545454545453
CUST001428,35,26161.89,747.4825714285714,6076.32,0,21.0,12.00000000373172,0.0
CUST001429,23,13769.38,598.6686956521738,2583.33,0,14.0,12.021739130603653,0.0
CUST001430,16,10550.76,659.4225,3023.1,0,12.2500000005296,11.70312500005734,0.0
CUST001431,20,22094.36,1104.718,14775.83,0,22.75,11.987500008286665,0.0
CUST001432,15,6687.29,445.8193333333333,2113.09,0,14.0,11.900000136678212,0.0
CUST001433,29,16750.0,577.5862068965517,4219.88,29,30.000000000324533,27.646551724358815,1.0
CUST001434,30,20529.370000000003,684.3123333333334,5150.77,0,19.25,11.900001094243462,0.0
CUST001435,16,8828.25,551.765625,2387.84,0,12.250000017575893,11.1562500019835,0.0
CUST001436,14,5680.75,405.76785714285717,1404.48,9,25.00000000004728,24.375000000588127,0.6428571428571429
CUST001437,20,10827.61,541.3805,2565.22,0,14.0,11.637500000761355,0.0
CUST001438,25,10439.29,417.57160000000005,1717.79,0,14.0,11.550000944109472,0.0
CUST001439,17,7668.68,451.0988235294118,1841.61,0,14.000000000002986,12.044117647396938,0.0
CUST001440,20,10752.47,537.6234999999999,2427.45,20,45.750000004829,44.875000033030034,1.0
CUST001441,20,16392.3,819.615,2536.61,0,14.0,11.637500035993146,0.0
CUST001442,30,18643.93,621.4643333333333,2362.31,0,14.000000000035586,11.608333334189092,0.0
CUST001443,20,14803.66,740.183,3076.39,0,14.0,11.550003076521154,0.0
CUST001444,20,18887.59,944.3795,3890.99,0,14.000000000934156,11.637500012157926,0.0
CUST001445,19,14473.85,761.7815789473684,3898.42,19,30.0,27.513157894741695,1.0
CUST001446,26,22438.11,863.0042307692308,8067.14,0,24.5,12.384615407705,0.0
CUST001447,22,20181.87,917.3577272727272,7262.65,0,19.25,11.772727419336489,0.0
CUST001448,28,21095.34,753.405,2843.9,0,14.000000085080105,11.687503527602953,0.0
CUST001449,28,16431.33,586.8332142857143,5447.18,0,19.25000523745648,12.000000213342519,0.0
CUST001450,22,12112.24,550.5563636363636,3777.35,0,14.000000000353037,12.170454546025864,0.0
CUST001451,32,27154.39,848.5746875,10596.67,0,17.5,11.539062534434985,0.0
CUST001452,26,13112.26,504.3176923076923,2385.31,0,14.000000000272191,11.307692346966974,0.0
CUST001453,17,8456.67,497.4511764705882,1666.16,0,14.0,11.63235294133525,0.0
CUST001454,18,21062.269999999997,1170.126111111111,8709.23,1,28.0,12.347222222335404,0.05555555555555555
CUST001455,34,15663.73,460.6979411764706,3208.61,0,14.000000098999925,11.477946154261051,0.0
CUST001456,30,11900.76,396.692,2630.99,0,12.25000701643322,11.550000263047849,0.0
CUST001457,32,17130.09,535.3153125,2281.65,0,14.00000000012219,11.703126066992363,0.0
CUST001458,21,17622.93,839.1871428571428,6676.71,0,21.0,12.250000033697209,0.0
CUST001459,17,6905.87,406.22764705882355,1426.22,0,14.0,11.941176480878953,0.0
CUST001460,27,15424.69,571.2848148148148,2125.36,0,14.000010581700954,11.731614516501642,0.0
CUST001461,32,16730.78,522.836875,1859.05,0,14.000002057337296,12.085937650210363,0.0
CUST001462,23,12146.52,528.1095652173914,1716.37,0,14.0,11.793478342410186,0.0
CUST001463,20,11478.98,573.949,3098.73,0,14.0,11.37500000515174,0.0
CUST001464,17,21240.06,1249.4152941176471,4830.02,0,12.25000000029824,11.83823529413519,0.0
CUST001465,22,17031.24,774.1472727272728,4169.59,0,14.0,11.375000016538305,0.0
CUST001466,20,13766.53,688.3265,5802.22,0,19.25,12.425000000096034,0.0
CUST001467,23,12718.93,552.9969565217391,2444.05,0,14.0,11.793478269186615,0.0
CUST001468,18,15571.62,865.09,3676.66,0,12.25000028107034,11.277777793392868,0.0
CUST001469,30,24669.19,822.3063333333333,2711.64,0,14.00000102710025,11.608333502120304,0.0
CUST001470,23,17926.39,779.4082608695652,4661.4,0,12.250000002025969,11.565217391907375,0.0
CUST001471,20,7741.62,387.081,1354.34,0,12.250000000097764,11.200000048550516,0.0
CUST001472,18,7174.62,398.59,1594.54,0,14.0,11.861111112578875,0.0
CUST001473,30,13211.2,440.37333333333333,1429.12,0,14.0,11.7250003434375,0.0
CUST001474,20,20489.64,1024.482,6710.51,0,19.25,12.250000501064486,0.0
CUST001475,24,10082.02,420.0841666666667,1851.33,0,14.0,11.520833335725898,0.0
CUST001476,25,17633.11,705.3244,3722.79,0,14.000000005008944,11.69000005625443,0.0
CUST001477,24,14524.99,605.2079166666666,2773.46,0,14.0,11.812500019787464,0.0
CUST001478,24,17240.09,718.3370833333333,4278.09,0,14.000000000237575,11.739593108157955,0.0
CUST001479,21,28500.93,1357.1871428571428,19362.27,1,26.25,12.416666670429239,0.047619047619047616
CUST001480,19,10202.7,536.9842105263158,2772.7,0,14.000000000009372,11.88158079320425,0.0
CUST001481,22,11107.26,504.87545454545455,3012.83,0,14.000000730492507,12.011363671519018,0.0
CUST001482,18,8910.22,495.0122222222222,2744.41,0,5.25032844239255,4.180652357797855,0.0
CUST001483,17,20941.48,1231.8517647058823,6154.82,0,19.25,12.250000456137766,0.0
CUST001484,24,19524.08,813.5033333333334,3980.51,0,14.00000000000004,11.593849242521129,0.0
CUST001485,30,18572.87,619.0956666666666,2300.57,0,14.00019403587631,11.608342051595494,0.0
CUST001486,20,18902.47,945.1235,4957.6,0,14.0,11.812500000393943,0.0
CUST001487,30,35510.88,1183.696,17215.39,0,21.0,11.783335251409211,0.0
CUST001488,28,13044.14,465.8621428571428,1802.24,0,14.0,11.437500180839375,0.0
CUST001489,29,18751.8,646.6137931034483,2903.56,0,14.0,11.767241392437112,0.0
CUST001490,26,15357.31,590.6657692307692,3192.48,0,14.0,11.778847395481394,0.0
CUST001491,28,16928.05,604.5732142857142,2730.09,0,14.000000000054346,11.62500108284935,0.0
CUST001492,21,12973.289999999999,617.7757142857142,2568.2,0,14.0,11.833335217553191,0.0
CUST001493,22,48231.689999999995,2192.349545454545,23524.03,0,22.750000086906923,12.090909364610532,0.0
CUST001494,21,11659.779999999999,555.227619047619,1441.9,0,14.0,11.41666725383707,0.0
CUST001495,17,14015.18,824.4223529411765,2925.59,17,47.49999999999999,45.544117647066564,1.0
CUST001496,28,20218.23,722.0796428571429,4130.15,0,14.0,11.375000220195446,0.0
CUST001497,15,6639.76,442.65066666666667,1835.84,0,14.0,11.900000000078087,0.0
CUST001498,20,23384.28,1169.214,5516.76,0,17.5,11.81250010215183,0.0
CUST001499,22,12625.91,573.905,1731.05,0,14.00000015293858,11.6931818255882,0.0
CUST001500,19,39902.979999999996,2100.156842105263,34267.08,1,28.0,12.526316655129737,0.05263157894736842
CUST001501,19,9970.49,524.7626315789473,3021.09,0,14.0,11.881579005724268,0.0
CUST001502,18,21264.87,1181.3816666666667,10302.31,0,19.25,11.76388896226452,0.0
CUST001503,25,20318.62,812.7447999999999,3543.27,0,14.000000199488092,11.69000081120789,0.0
CUST001504,16,13038.97,814.935625,2329.86,0,14.0,11.48437502860023,0.0
CUST001505,20,13745.38,687.269,4033.87,0,14.0,11.900000009801454,0.0
CUST001506,20,7874.41,393.7205,1392.06,0,14.0,11.987500008992226,0.0
CUST001507,24,22133.46,922.2275,3244.79,15,26.75,24.489583335967385,0.625
CUST001508,23,13019.32,566.0573913043478,4352.18,0,14.0,11.717399116173853,0.0
CUST001509,29,13059.48,450.32689655172413,2137.35,0,14.000000100491372,11.7672413836809,0.0
CUST001510,32,20108.88,628.4025,2610.35,0,14.0,11.812501259441124,0.0
CUST001511,22,23252.49,1056.9313636363638,5564.99,0,19.25,12.011367358760507,0.0
CUST001512,22,9906.2,450.2818181818182,3790.46,0,14.000000000005286,11.852272853355316,0.0
CUST001513,20,13744.23,687.2115,4468.36,0,17.5,11.812500007141654,0.0
CUST001514,24,16340.44,680.8516666666667,5072.7,0,21.0,11.885417037370102,0.0
CUST001515,23,13791.68,599.6382608695652,5700.99,0,19.25,12.097826094556739,0.0
CUST001516,14,8755.8,625.4142857142857,2857.86,6,26.75,24.125000007546724,0.42857142857142855
CUST001517,19,11380.23,598.9594736842105,3906.04,0,14.0,11.881578957349992,0.0
CUST001518,21,30380.86,1446.7076190476191,9582.65,0,24.5,13.000000880805079,0.0
CUST001519,28,22504.8,803.7428571428571,3120.99,0,14.0,11.875000356930357,0.0
CUST001520,31,29501.41,951.6583870967742,13374.65,0,22.75000085512132,11.798387377042186,0.0
CUST001521,20,13642.859999999999,682.1429999999999,5399.69,0,19.250000000744883,12.162500009238409,0.0
CUST001522,23,20185.39,877.6256521739131,4553.79,0,14.0,12.021739158423763,0.0
CUST001523,27,20269.2,750.7111111111111,6203.86,0,21.000000000042505,11.990741466278356,0.0
CUST001524,17,11089.94,652.3494117647059,3598.7,0,14.000000000003944,11.529411801048473,0.0
CUST001525,19,14388.11,757.2689473684211,5753.53,0,19.25,11.513157894898765,0.0
CUST001526,24,32176.67,1340.6945833333332,14843.15,0,19.25,12.031261337012245,0.0
CUST001527,25,13022.59,520.9036,2453.78,0,14.000000092500612,11.690003161901881,0.0
CUST001528,24,12879.01,536.6254166666666,2665.75,0,14.000000000165327,11.302226824157847,0.0
CUST001529,15,10127.210000000001,675.1473333333334,1403.92,0,12.250000008429009,11.550096186039207,0.0
CUST001530,24,20852.420000000002,868.8508333333334,5473.42,0,19.25,11.739583950159505,0.0
CUST001531,21,15442.99,735.3804761904762,4198.12,0,12.25,11.083333367078298,0.0
CUST001532,22,11602.42,527.3827272727273,1752.0,12,26.75,24.443181827832117,0.5454545454545454
CUST001533,28,31112.55,1111.1625,6459.79,0,19.25,11.875085771140812,0.0
CUST001534,21,10146.66,483.1742857142857,3364.88,0,14.0,11.500000000788775,0.0
CUST001535,22,12601.81,572.8095454545454,2015.97,0,14.0,11.772727275979603,0.0
CUST001536,18,16880.29,937.7938888888889,6950.68,0,17.500000005557272,11.569444453488309,0.0
CUST001537,25,18990.65,759.6260000000001,5068.34,0,21.000000000982546,12.110000009791257,0.0
CUST001538,32,15447.36,482.73,4109.58,0,14.000000000485706,11.593750079958003,0.0
CUST001539,23,7739.59,336.5039130434783,906.42,0,14.0,11.94565217392896,0.0
CUST001540,26,15852.71,609.7196153846154,3479.23,0,14.000000002391376,11.44230769259759,0.0
CUST001541,25,11664.210000000001,466.56840000000005,2558.88,0,14.0,11.83000000003449,0.0
CUST001542,19,7432.05,391.16052631578947,1228.31,0,14.00000000000002,12.065789475706628,0.0
CUST001543,22,20203.2,918.3272727272728,8034.42,1,28.000003865958483,12.647727463783594,0.045454545454545456
CUST001544,28,22615.71,807.7039285714285,3450.98,0,14.000000000263467,11.625009009785542,0.0
CUST001545,19,33972.24,1788.0126315789473,15289.93,0,22.75,12.802631578950033,0.0
CUST001546,25,11846.85,473.874,2794.97,0,14.0,11.830000007750202,0.0
CUST001547,25,10865.85,434.634,1424.23,0,14.0,11.550009103042392,0.0
CUST001548,25,8443.74,337.7496,1652.49,0,14.0,11.76000018435417,0.0
CUST001549,23,16260.0,706.9565217391304,6889.94,23,38.75,28.478260869959474,1.0
CUST001550,38,27272.55,717.6986842105263,7525.79,0,17.5,11.835534108864907,0.0
CUST001551,32,32496.850000000002,1015.5265625000001,5287.06,0,19.25,12.140625008933647,0.0
CUST001552,18,21424.16,1190.2311111111112,11393.27,0,17.5,12.152777778604353,0.0
CUST001553,15,8848.03,589.8686666666667,4059.33,0,14.0,11.5500000161227,0.0
CUST001554,21,12128.02,577.5247619047619,4147.7,0,17.5,12.000000054330883,0.0
CUST001555,26,21639.61,832.2926923076923,4843.58,0,14.000000000014046,11.71153853928225,0.0
CUST001556,30,18879.85,629.3283333333333,2240.05,0,14.000002210623462,11.550007137923318,0.0
CUST001557,23,10280.32,446.97043478260866,3218.28,0,14.0,11.48913048623497,0.0
CUST001558,28,45791.8,1635.4214285714286,24985.03,0,24.5,11.875000531661103,0.0
CUST001559,22,10518.68,478.1218181818182,2193.0,0,14.0,12.011363636771991,0.0
CUST001560,22,9103.22,413.78272727272724,1678.52,0,14.0,11.613636363721858,0.0
CUST001561,31,18675.36,602.4309677419355,3416.12,0,14.000000000417714,11.572580645265598,0.0
CUST001562,18,19336.02,1074.2233333333334,3978.46,0,12.250068835836723,11.569448268679016,0.0
CUST001563,26,28754.530000000002,1105.9434615384616,9023.12,0,22.75,12.182692307814609,0.0
CUST001564,11,8800.47,800.0427272727272,3276.21,0,12.2500000058841,11.454545456157396,0.0
CUST001565,19,14210.84,747.938947368421,4996.15,0,14.0,11.605346482419405,0.0
CUST001566,23,14547.32,632.4921739130434,6728.17,0,17.5,11.945657129227053,0.0
CUST001567,20,18034.06,901.7030000000001,3579.52,0,14.000000000033127,11.637500018674652,0.0
CUST001568,22,15006.62,682.1190909090909,2267.84,0,14.0,11.454545474402858,0.0
CUST001569,24,20248.63,843.6929166666667,5646.73,0,19.25,12.10416712940087,0.0
CUST001570,21,15967.41,760.3528571428571,3635.03,0,12.250000000127196,11.41666666844894,0.0
CUST001571,16,3420.4,213.775,824.69,8,25.000000000004874,24.125000006727113,0.5
CUST001572,30,16295.44,543.1813333333333,2711.84,0,14.0,12.016666671129425,0.0
CUST001573,30,15711.5,523.7166666666667,4267.27,0,14.0,11.666666674594014,0.0
CUST001574,18,8014.44,445.24666666666667,3529.25,0,14.0,12.152777777777782,0.0
CUST001575,17,11501.54,676.5611764705883,2404.35,0,14.0,11.63235294129475,0.0
CUST001576,29,21713.46,748.74,5115.92,1,26.25,12.551728365847781,0.034482758620689655
CUST001577,20,9268.23,463.4115,1564.67,0,14.0,11.462502173581736,0.0
CUST001578,32,28701.33,896.9165625,4647.46,0,14.0,11.648437549606324,0.0
CUST001579,22,8323.45,378.3386363636364,1203.82,0,14.0,11.772727335940942,0.0
CUST001580,27,36259.020000000004,1342.9266666666667,15793.7,0,19.25,11.925926475332504,0.0
CUST001581,23,12407.199999999999,539.4434782608695,4183.86,0,14.000000489947924,11.641311445713404,0.0
CUST001582,24,15389.97,641.24875,2309.21,0,14.00000879272446,12.10416775288923,0.0
CUST001583,12,6270.889999999999,522.5741666666667,2802.7,0,7.0,4.37500002187596,0.0
CUST001584,26,13106.9,504.11153846153843,1706.12,0,14.0,11.980773402184129,0.0
CUST001585,35,24332.61,695.2174285714286,4250.0,0,14.0,11.550000006181573,0.0
CUST001586,30,22931.280000000002,764.3760000000001,2711.18,0,14.0,11.666666715228127,0.0
CUST001587,31,28756.0,927.6129032258065,7383.23,0,19.25000195215172,12.02419375241157,0.0
CUST001588,31,35292.75,1138.475806451613,4934.07,0,14.000000019029295,11.459688058192254,0.0
CUST001589,22,21370.829999999998,971.4013636363635,6093.12,0,19.25,12.56818299516584,0.0
CUST001590,17,13245.460000000001,779.144705882353,2805.98,0,12.25,11.426470588632364,0.0
CUST001591,25,20109.88,804.3952,6483.51,0,19.25,11.830000018477735,0.0
CUST001592,25,29173.15,1166.9260000000002,5500.52,0,22.75,12.180000011929977,0.0
CUST001593,17,12453.22,732.5423529411764,4464.69,0,12.250000000026931,11.632353137724662,0.0
CUST001594,21,9548.11,454.6719047619048,2302.48,0,14.000000237382794,11.583333375928813,0.0
CUST001595,32,23445.879999999997,732.6837499999999,4949.03,0,12.250000010782868,11.648437500961835,0.0
CUST001596,12,13789.39,1149.1158333333333,4065.1,0,12.250000003087967,11.229166666948778,0.0
CUST001597,29,18075.23,623.2837931034483,3278.9,0,14.0,11.827586434422491,0.0
CUST001598,21,10167.25,484.1547619047619,2211.13,0,14.0,11.250045463634605,0.0
CUST001599,21,24305.38,1157.3990476190477,16050.98,0,24.5,12.333337836551621,0.0
CUST001600,23,16788.33,729.9273913043479,6622.5,0,19.25,12.021739171267555,0.0
CUST001601,31,36801.33,1187.139677419355,20425.48,0,19.25000010438345,11.798387133768797,0.0
CUST001602,19,17462.25,919.0657894736842,6641.94,19,48.25,36.36842137191469,1.0
CUST001603,20,8500.21,425.0105,1022.93,0,14.00000000010681,11.725001200938173,0.0
CUST001604,22,13303.48,604.7036363636363,3375.08,0,14.000000000087962,11.693181980840501,0.0
CUST001605,24,12329.49,513.72875,2030.46,0,12.250000412534474,11.593750029639532,0.0
CUST001606,28,30373.68,1084.7742857142857,7102.72,0,19.25,12.000001442255584,0.0
CUST001607,28,11477.34,409.90500000000003,1590.83,0,14.0,11.500022480513893,0.0
CUST001608,21,17490.91,832.9004761904762,3579.18,0,14.0,11.833333334540226,0.0
CUST001609,23,13788.46,599.4982608695652,3040.84,0,14.000000000000028,11.94565218906244,0.0
CUST001610,24,17503.08,729.2950000000001,2829.13,0,12.25000000003435,11.593750001100846,0.0
CUST001611,22,13142.68,597.3945454545454,2042.55,0,12.2500004012091,11.693181873970714,0.0
CUST001612,26,15409.93,592.6896153846154,2158.15,0,14.000000044612223,11.913461543050378,0.0
CUST001613,27,15437.15,571.7462962962962,2129.87,0,14.0,11.601863959411686,0.0
CUST001614,20,15075.48,753.774,5802.12,0,19.25,12.337517929329525,0.0
CUST001615,33,20973.93,635.5736363636364,3355.42,0,14.0,11.719706558110852,0.0
CUST001616,23,20057.28,872.055652173913,2236.69,0,14.0,11.869576173222843,0.0
CUST001617,29,13093.52,451.50068965517244,2694.36,0,14.0,11.706898153052142,0.0
CUST001618,37,21401.78,578.4264864864865,2131.48,0,14.000000000008916,11.87162167509636,0.0
CUST001619,17,6452.79,379.57588235294116,1527.08,0,12.250000000123883,11.529411764802578,0.0
CUST001620,24,16477.11,686.54625,2785.28,0,14.0,11.593750000698671,0.0
CUST001621,29,15533.16,535.6262068965517,3454.3,20,26.75,24.577586219611526,0.6896551724137931
CUST001622,24,21281.56,886.7316666666667,3724.43,0,14.0,11.739583336363635,0.0
CUST001623,29,17300.46,596.5675862068965,2454.77,0,12.250000089455728,11.465517327322878,0.0
CUST001624,24,15794.03,658.0845833333334,3610.79,0,14.0,11.739583347118177,0.0
CUST001625,28,21297.26,760.6164285714285,2154.36,28,28.250000001299146,27.500000000840426,1.0
CUST001626,24,23551.18,981.2991666666667,4114.22,24,30.0,27.812500184265033,1.0
CUST001627,21,8733.06,415.85999999999996,1661.06,0,14.0,11.750000291305081,0.0
CUST001628,20,15283.07,764.1535,2502.14,0,14.0,11.375043788424527,0.0
CUST001629,28,19423.73,693.7046428571429,2503.49,0,14.0,11.562500950923566,0.0
CUST001630,23,13586.77,590.7291304347826,2377.41,0,14.0,11.793482035820682,0.0
CUST001631,28,22998.56,821.3771428571429,3496.62,0,14.000005701018193,11.875000379428226,0.0
CUST001632,28,26248.96,937.4628571428572,4756.6,0,14.0,11.687500120793285,0.0
CUST001633,21,18312.850000000002,872.0404761904763,6211.93,0,17.5,12.333333334112503,0.0
CUST001634,27,36945.34,1368.3459259259257,10121.4,0,17.5,11.990740987132808,0.0
CUST001635,20,16192.63,809.6315,6779.82,0,19.25,12.075000555233833,0.0
CUST001636,28,29404.07,1050.1453571428572,4062.9,0,14.000000003517949,11.937504843282271,0.0
CUST001637,24,12513.72,521.405,2490.34,0,14.0,11.15625002139109,0.0
CUST001638,20,14480.89,724.0445,3513.63,0,12.25000000009109,11.900000000004598,0.0
CUST001639,23,11807.69,513.3778260869566,2145.54,0,14.0,11.869571452482678,0.0
CUST001640,23,16054.1,698.0043478260869,2881.3,0,14.000000000155644,12.250000003054625,0.0
CUST001641,26,16800.51,646.1734615384614,2504.91,0,14.0,11.64423096808372,0.0
CUST001642,23,27500.75,1195.6847826086957,5977.12,0,19.25,12.478260924251197,0.0
CUST001643,17,11097.539999999999,652.7964705882353,5731.62,0,19.25,11.94117647374538,0.0
CUST001644,27,25131.1,930.7814814814815,5029.41,0,17.5,11.666716898687728,0.0
CUST001645,18,16709.09,928.2827777777778,3694.53,0,14.0,11.472222234089996,0.0
CUST001646,17,16305.97,959.1747058823529,7730.0,0,22.75,12.14707408567383,0.0
CUST001647,34,16003.300000000001,470.6852941176471,1534.2,0,14.0,11.889710750248984,0.0
CUST001648,35,18613.49,531.8140000000001,4087.77,0,14.0,11.450000216482508,0.0
CUST001649,21,13751.84,654.8495238095238,2516.58,13,26.75,24.750000001238824,0.6190476190476191
CUST001650,27,21306.69,789.1366666666667,4738.76,0,14.00000000048957,11.925926771794147,0.0
CUST001651,17,11584.06,681.415294117647,3675.33,0,14.0,11.941176470691445,0.0
CUST001652,22,28004.04,1272.9109090909092,7196.67,0,19.25,12.090909430674339,0.0
CUST001653,25,20754.38,830.1752,6921.82,0,17.5,12.040000096047345,0.0
CUST001654,19,10305.94,542.4178947368422,2248.79,0,14.0000000000436,11.881579031834388,0.0
CUST001655,32,23701.71,740.6784375,7431.29,0,19.25,11.976613396010835,0.0
CUST001656,29,24197.87,834.4093103448275,5128.33,0,19.25,12.491386665737423,0.0
CUST001657,25,10976.33,439.0532,1987.11,0,14.000000018852631,11.900000006085765,0.0
CUST001658,24,16033.16,668.0483333333333,3104.0,0,14.000000000205857,12.177083333374732,0.0
CUST001659,30,22988.76,766.2919999999999,4732.71,0,14.0,11.491667775574973,0.0
CUST001660,17,19507.15,1147.479411764706,10217.17,0,17.5,11.941176796157693,0.0
CUST001661,20,15194.869999999999,759.7434999999999,4966.58,0,14.0,11.462500058681796,0.0
CUST001662,19,15034.44,791.2863157894737,7297.59,0,19.25,12.526315796366923,0.0
CUST001663,20,7486.05,374.3025,2149.94,9,26.75,24.21250000001462,0.45
CUST001664,17,11703.560000000001,688.444705882353,2155.84,0,14.0,11.529412537824143,0.0
CUST001665,24,24932.47,1038.8529166666667,5144.37,0,21.0,12.322916950805194,0.0
CUST001666,28,29267.72,1045.2757142857142,5769.3,0,19.25,12.125000000055724,0.0
CUST001667,26,18458.85,709.9557692307692,5110.43,0,19.25000000017076,11.375000003222452,0.0
CUST001668,26,14217.38,546.8223076923076,5591.6,26,37.00000000000017,28.11538463507861,1.0
CUST001669,28,15898.54,567.8050000000001,1768.65,0,14.0,11.562500007470488,0.0
CUST001670,26,14968.18,575.6992307692308,1753.41,0,12.25004610105776,11.307753306418341,0.0
CUST001671,14,10389.83,742.1307142857142,2261.08,0,14.0,12.25000041268301,0.0
CUST001672,28,30879.48,1102.8385714285714,8146.32,0,22.750000095398,11.937500003728564,0.0
CUST001673,27,18017.72,667.3229629629631,4211.23,27,33.5,28.055555556385578,1.0
CUST001674,20,13097.54,654.8770000000001,4397.06,0,14.00000000011802,11.375000232942295,0.0
CUST001675,26,20859.760000000002,802.2984615384617,4529.93,0,14.0,11.846164382209263,0.0
CUST001676,24,15912.57,663.02375,6325.14,0,17.500000496889342,11.958333417565475,0.0
CUST001677,25,17908.25,716.33,7307.34,0,21.0,12.110000023223717,0.0
CUST001678,17,9090.679999999998,534.7458823529411,2345.43,0,14.000000133907898,11.632352949062588,0.0
CUST001679,28,16140.300000000001,576.4392857142858,2868.64,0,14.0,11.812500002794964,0.0
CUST001680,25,23296.11,931.8444000000001,5289.03,0,19.25,11.970000004298138,0.0
CUST001681,31,41688.49,1344.79,13158.45,0,19.250000017580483,12.532426695115074,0.0
CUST001682,25,9930.57,397.2228,2636.87,0,14.00000006222566,11.34000005098101,0.0
CUST001683,23,12455.49,541.5430434782609,2007.72,0,14.0,11.641304555860625,0.0
CUST001684,32,26350.57,823.4553125,7034.47,0,19.25,12.359375028138581,0.0
CUST001685,18,16806.66,933.7033333333334,2913.58,0,14.0,11.472222223254306,0.0
CUST001686,22,14340.45,651.8386363636364,2018.97,0,14.000000006158524,11.8522727389155,0.0
CUST001687,17,7770.58,457.09294117647056,2167.81,0,12.250000442133176,11.63235296921613,0.0
CUST001688,23,21533.16,936.224347826087,6915.08,0,19.25,12.250005371954114,0.0
CUST001689,27,27514.83,1019.0677777777778,7967.41,0,19.25,12.25000003210658,0.0
CUST001690,17,8366.79,492.1641176470589,1531.54,0,14.0,11.632352941239132,0.0
CUST001691,25,18456.06,738.2424000000001,3692.54,0,14.0,11.620000000000006,0.0
CUST001692,28,14422.07,515.0739285714286,2072.84,0,14.0,11.687501754270661,0.0
CUST001693,25,25161.4,1006.456,6660.18,0,19.25,12.18000000639597,0.0
CUST001694,30,32251.739999999998,1075.058,11731.63,0,21.0,11.783340814392414,0.0
CUST001695,21,13256.36,631.2552380952382,2603.8,0,14.000000006573943,11.75000000081565,0.0
CUST001696,38,35446.34,932.7984210526315,8011.16,0,24.5,12.342252259807623,0.0
CUST001697,22,29634.079999999998,1347.0036363636364,18790.66,15,35.5,25.079545496797778,0.6818181818181818
CUST001698,24,28731.280000000002,1197.1366666666668,10192.1,0,22.75,12.32291852733846,0.0
CUST001699,21,16093.23,766.3442857142857,2639.3,0,14.00000000024474,11.583337334405188,0.0
CUST001700,20,19706.25,985.3125,5356.11,0,19.25,11.81250000021291,0.0
CUST001701,22,28556.9,1298.040909090909,7409.47,0,19.25,12.329546496969785,0.0
CUST001702,23,12798.42,556.4530434782608,2871.3,13,26.75,24.315217391509755,0.5652173913043478
CUST001703,27,18685.39,692.0514814814815,3898.83,15,25.00001480234628,24.222222770845068,0.5555555555555556
CUST001704,20,13973.550000000001,698.6775,3327.29,0,12.250000000002734,11.37500041554915,0.0
CUST001705,32,44955.65,1404.8640625,22178.79,0,24.50000000072835,12.414154458079013,0.0
CUST001706,24,16284.04,678.5016666666667,4226.8,0,12.250012284193492,11.666667248067617,0.0
CUST001707,23,20200.35,878.2760869565217,5831.41,0,17.5,11.413043559500135,0.0
CUST001708,31,22921.67,739.4087096774193,2424.56,0,14.0,11.798390133648683,0.0
CUST001709,20,9403.74,470.187,1025.9,0,14.0,11.550000000453002,0.0
CUST001710,32,16310.61,509.7065625,3280.97,0,14.0,11.976584548679249,0.0
CUST001711,26,37382.86,1437.8023076923077,6983.62,0,19.25,12.115384810663063,0.0
CUST001712,31,13056.65,421.18225806451613,985.1,0,14.0,11.85483991050516,0.0
CUST001713,26,13619.619999999999,523.8315384615385,2955.93,0,14.0,11.509615438905598,0.0
CUST001714,17,9561.59,562.4464705882353,2557.93,0,14.000000000000052,11.83823581215083,0.0
CUST001715,21,10143.69,483.03285714285715,2306.35,0,14.0,11.833333343813061,0.0
CUST001716,31,22162.43,714.9170967741935,5925.12,0,19.25,11.798387099185716,0.0
CUST001717,25,13510.57,540.4227999999999,1921.89,0,14.000000002175328,11.410000011119875,0.0
CUST001718,30,15730.39,524.3463333333333,6318.36,0,17.5,11.375000957988862,0.0
CUST001719,23,13148.42,571.6704347826087,2215.49,0,14.0,11.56522791016961,0.0
CUST001720,39,33644.16,862.6707692307693,7640.01,0,17.5,11.622182503739744,0.0
CUST001721,15,8359.1,557.2733333333333,3325.5,0,14.0,11.433333532923973,0.0
CUST001722,36,32426.86,900.7461111111111,2993.96,0,14.0,12.104169110675606,0.0
CUST001723,30,19778.64,659.288,4455.0,30,30.000000000000007,27.375000061426377,1.0
CUST001724,17,7707.97,453.41,1464.64,0,14.0,11.632352974644753,0.0
CUST001725,15,10037.11,669.1406666666667,2945.06,0,14.0,11.783333333333333,0.0
CUST001726,28,27709.65,989.6303571428572,7178.85,0,19.25000003004338,12.000000186968148,0.0
